8944;2929.43;98111.85
8968;2929.01;98113.41
8992;2929.38;98112.42
9017;2929.49;98110.53
9040;2929.25;98104.38
9065;2929.78;98112.92
9089;2929.67;98120.47
9113;2929.38;98108.21
9138;2929.17;98110.92
9161;2929.25;98107.22
9186;2929.59;98109.32
9210;2929.49;98115.13
9234;2929.35;98110.24
9259;2929.17;98107.77
9282;2929.51;98107.05
9307;2929.30;98113.33
9331;2928.98;98114.75
9355;2929.41;98107.19
9379;2929.70;98110.96
9404;2929.35;98117.64
9427;2929.46;98111.53
9452;2929.09;98117.08
9476;2929.01;98106.00
9500;2929.30;98112.61
9525;2929.17;98106.71
9548;2929.41;98112.47
9573;2929.22;98113.13
9597;2929.51;98110.24
9621;2929.33;98107.02
9646;2929.33;98113.71
9669;2928.93;98114.27
9694;2929.19;98109.19
9718;2929.30;98109.08
9742;2929.09;98112.86
9766;2929.25;98105.10
9790;2929.17;98111.27
9815;2928.96;98106.58
9839;2928.96;98109.05
9863;2929.04;98103.60
9887;2929.09;98104.74
9911;2929.35;98109.55
9935;2929.06;98109.97
9960;2928.93;98106.86
9984;2928.98;98102.41
10008;2929.41;98119.19
10033;2929.35;98110.61
10056;2929.35;98120.49
10081;2929.43;98113.25
10105;2928.98;98111.22
10129;2929.38;98111.36
10153;2928.66;98108.42
10178;2928.96;98111.52
10202;2928.88;98115.92
10226;2928.98;98113.35
10251;2928.96;98109.77
10274;2929.06;98115.63
10299;2928.93;98102.64
10323;2929.04;98112.75
10347;2928.85;98112.35
10372;2929.14;98110.86
10396;2929.04;98109.94
10420;2929.12;98108.33
10444;2929.01;98113.41
10469;2928.61;98111.50
10492;2928.74;98116.36
10517;2928.82;98105.94
10542;2928.98;98107.69
10565;2928.59;98116.72
10590;2928.90;98115.99
10614;2928.66;98109.83
10638;2928.59;98103.32
10662;2928.66;98113.71
10687;2928.53;98118.02
10711;2928.72;98108.55
10735;2928.56;98113.85
10760;2928.53;98110.61
10783;2928.64;98112.97
10808;2928.43;98116.38
10832;2928.80;98110.82
10856;2928.85;98110.94
10881;2928.59;98117.78
10905;2928.40;98106.13
10929;2928.80;98116.10
10953;2928.32;98102.42
10978;2928.77;98107.25
11001;2928.77;98112.88
11026;2928.45;98105.14
11051;2928.19;98114.82
11074;2928.61;98112.57
11099;2928.77;98110.44
11123;2928.32;98108.05
11147;2928.72;98115.61
11171;2928.08;98110.36
11196;2928.48;98108.05
11219;2928.21;98105.72
11244;2927.98;98106.28
11269;2928.00;98111.28
11292;2928.21;98114.88
11317;2928.35;98109.88
11341;2927.87;98106.39
11365;2928.32;98111.24
11389;2928.21;98122.28
11414;2927.98;98106.28
11438;2928.11;98108.33
11462;2928.13;98106.25
11487;2928.43;98111.44
11511;2927.92;98114.25
11536;2927.92;98115.66
11561;2928.32;98115.83
11586;2927.87;98114.86
11611;2927.84;98104.92
11636;2927.60;98109.71
11661;2927.92;98113.91
11685;2927.55;98107.47
11711;2927.74;98113.16
11736;2927.45;98106.89
11761;2927.50;98107.35
11786;2927.60;98103.36
11810;2927.42;98118.11
11836;2927.60;98114.30
11860;2927.42;98110.02
11885;2927.55;98110.66
11911;2926.86;98115.16
11935;2927.26;98113.55
11961;2927.15;98115.82
11985;2927.29;98116.07
12010;2927.29;98103.72
12036;2926.68;98114.10
12060;2926.89;98107.82
12085;2926.89;98109.94
12110;2927.26;98120.61
12135;2927.10;98107.94
12161;2926.68;98107.03
12185;2926.81;98115.77
12210;2926.81;98104.49
12235;2926.62;98113.61
12260;2926.94;98111.13
12284;2926.44;98111.11
12310;2927.02;98112.71
12335;2926.81;98110.49
12360;2926.49;98117.91
12385;2926.65;98113.67
12409;2926.62;98106.92
12435;2926.78;98115.71
12460;2926.46;98108.69
12484;2926.92;98117.41
12510;2926.86;98107.75
12534;2926.73;98114.91
12560;2926.39;98107.46
12584;2926.36;98112.71
12609;2926.52;98107.75
12635;2926.78;98113.96
12659;2926.49;98114.38
12684;2926.70;98107.10
12709;2926.78;98112.55
12734;2926.57;98113.17
12760;2926.25;98102.94
12784;2926.65;98115.80
12809;2926.73;98123.00
12834;2926.33;98109.50
12859;2926.36;98112.71
12883;2926.49;98108.75
12909;2926.41;98110.71
12934;2926.31;98106.97
12959;2926.62;98112.92
12984;2926.41;98119.86
13008;2926.28;98119.25
13034;2926.25;98111.41
13059;2926.39;98115.58
13083;2926.49;98113.69
13109;2926.39;98112.77
13133;2926.33;98110.57
13159;2926.17;98110.55
13184;2925.93;98106.52
13208;2926.49;98108.03
13234;2926.25;98106.47
13258;2926.15;98116.83
13283;2925.93;98110.77
13308;2926.04;98107.82
13333;2926.15;98116.14
13359;2926.28;98117.47
13383;2926.12;98118.19
13408;2926.12;98103.38
13433;2926.28;98109.72
13458;2926.23;98112.77
13483;2926.28;98116.41
13508;2926.20;98105.33
13533;2926.25;98118.82
13558;2925.88;98113.47
13583;2925.96;98115.39
13607;2926.23;98109.96
13633;2926.39;98121.24
13658;2926.01;98116.92
13682;2925.96;98113.61
13708;2926.07;98111.75
13732;2926.07;98118.44
13758;2925.96;98111.14
13783;2925.88;98105.35
13807;2925.83;98108.41
13833;2925.88;98111.00
13857;2926.23;98115.96
13882;2925.99;98113.67
13907;2925.78;98113.96
13932;2925.75;98118.80
13958;2925.88;98112.41
13982;2926.01;98111.27
14007;2925.46;98106.91
14032;2925.67;98111.97
14057;2925.88;98112.41
14082;2925.75;98100.49
14107;2926.25;98113.53
14132;2925.96;98114.33
14157;2925.88;98114.50
14182;2925.62;98108.32
14206;2925.80;98113.30
14232;2925.56;98120.89
14257;2925.80;98111.17
14281;2925.43;98116.38
14307;2925.54;98112.02
14331;2925.46;98110.78
14357;2925.64;98112.60
14382;2925.27;98112.88
14406;2925.48;98114.72
14432;2925.19;98114.10
14456;2925.43;98116.38
14481;2925.06;98109.60
14507;2925.06;98113.13
14531;2925.30;98115.74
14557;2925.06;98110.32
14581;2925.48;98106.97
14606;2925.30;98115.74
14631;2925.14;98112.24
14656;2925.51;98116.89
14681;2925.30;98116.42
14706;2925.46;98115.03
14731;2925.33;98121.80
14756;2925.19;98113.75
14781;2925.14;98118.58
14806;2925.25;98118.10
14831;2924.95;98113.24
14856;2925.25;98116.00
14880;2924.85;98104.57
14906;2925.14;98107.30
14930;2925.27;98115.00
14956;2924.95;98117.83
14981;2925.06;98114.19
15005;2925.14;98107.64
15031;2924.98;98112.60
15055;2924.87;98116.96
15080;2924.74;98118.11
15106;2924.93;98116.02
15130;2925.06;98114.88
15156;2924.80;98115.00
15180;2925.01;98116.53
15205;2924.66;98108.02
15230;2924.80;98118.19
15255;2924.95;98116.77
15280;2924.53;98125.74
15305;2924.66;98115.08
15330;2924.98;98111.19
15355;2924.95;98110.42
15380;2924.90;98104.33
15405;2925.06;98115.60
15430;2924.69;98111.61
15455;2924.85;98115.85
15479;2924.74;98111.74
15505;2924.87;98118.36
15529;2924.53;98108.83
15555;2924.85;98112.32
15580;2924.58;98106.10
15604;2924.82;98115.44
15630;2924.77;98114.63
15654;2924.69;98115.14
15679;2924.48;98116.11
15705;2924.72;98113.46
15729;2924.64;98107.28
15755;2924.64;98119.28
15779;2924.61;98113.94
15804;2924.50;98111.61
15830;2924.74;98111.74
15854;2924.50;98106.30
15879;2924.50;98122.89
15904;2924.72;98113.80
15929;2924.37;98112.00
15954;2924.34;98112.32
15979;2924.45;98115.71
16004;2924.29;98112.89
16029;2924.56;98115.22
16054;2924.45;98112.89
16078;2924.37;98113.07
16104;2924.56;98108.50
16129;2924.34;98114.41
16154;2924.61;98112.16
16179;2924.34;98109.47
16203;2924.24;98106.80
16229;2924.42;98113.53
16253;2924.48;98111.17
16278;2924.24;98111.02
16304;2924.40;98116.28
16328;2924.32;98109.42
16354;2924.42;98109.32
16378;2924.03;98106.35
16403;2924.48;98123.52
16429;2924.34;98115.13
16453;2924.11;98113.24
16478;2924.21;98113.10
16503;2924.19;98119.72
16528;2924.48;98114.71
16553;2924.27;98120.27
16578;2924.13;98119.63
16603;2924.50;98113.71
16628;2924.00;98113.00
16653;2924.27;98120.61
16677;2923.92;98107.17
16703;2924.37;98112.38
16728;2923.87;98107.42
16753;2924.24;98113.14
16778;2924.08;98106.80
16802;2923.97;98117.16
16828;2923.97;98110.82
16852;2924.24;98111.02
16877;2924.27;98115.67
16903;2924.21;98108.16
16927;2924.11;98113.92
16953;2924.24;98108.92
16977;2924.21;98108.16
17002;2924.42;98110.72
17028;2924.03;98114.82
17052;2923.92;98119.17
17077;2924.32;98111.21
17102;2924.16;98108.72
17127;2924.32;98111.21
17153;2924.42;98113.19
17177;2924.24;98114.55
17202;2924.16;98107.32
17227;2924.37;98112.38
17252;2924.29;98119.96
17276;2924.45;98111.83
17302;2924.27;98117.42
17327;2924.48;98115.77
17352;2924.53;98108.46
17377;2924.34;98111.25
17401;2924.16;98109.44
17427;2924.21;98110.97
17452;2924.19;98114.78
17476;2924.34;98105.60
17502;2924.42;98105.78
17526;2924.45;98110.77
17552;2924.19;98111.63
17576;2924.45;98111.11
17601;2924.42;98117.41
17627;2924.11;98111.11
17651;2924.53;98113.05
17676;2924.61;98116.41
17701;2924.21;98113.10
17726;2924.72;98107.80
17752;2924.48;98113.64
17776;2924.66;98111.92
17801;2924.34;98117.25
17826;2924.42;98111.07
17851;2924.58;98114.57
17875;2924.56;98109.57
17901;2924.61;98116.41
17926;2924.45;98112.17
17951;2924.87;98108.86
17976;2924.61;98107.94
18000;2924.72;98110.64
18026;2924.66;98108.74
18051;2924.34;98111.60
18075;2924.87;98114.83
18101;2924.56;98106.75
18125;2924.74;98113.52
18151;2924.69;98110.55
18176;2924.72;98114.86
18200;2924.77;98111.82
18226;2924.77;98110.03
18250;2924.72;98108.17
18275;2924.42;98111.07
18300;2924.82;98118.60
18325;2924.82;98115.44
18351;2924.74;98107.52
18375;2925.01;98113.00
18400;2924.87;98108.14
18425;2924.85;98112.32
18450;2924.74;98112.80
18475;2925.14;98119.30
18500;2924.72;98109.21
18525;2924.82;98117.91
18550;2924.80;98116.07
18575;2925.03;98108.50
18599;2924.87;98109.55
18625;2924.80;98121.38
18650;2925.14;98107.64
18674;2924.82;98114.03
18700;2924.95;98113.61
18724;2924.77;98116.38
18750;2925.19;98113.75
18775;2925.06;98109.60
18799;2924.85;98111.97
18825;2924.72;98108.52
18849;2924.80;98117.85
18874;2925.14;98113.64
18899;2924.69;98105.27
18924;2925.01;98113.00
18950;2924.80;98107.63
18974;2924.45;98117.11
18999;2925.22;98119.10
19024;2924.69;98114.08
19049;2924.58;98110.35
19074;2925.17;98114.77
19099;2924.95;98116.08
19124;2924.85;98116.19
19149;2924.53;98107.05
19174;2924.72;98115.21
19198;2924.98;98114.72
19224;2924.87;98110.96
19249;2924.98;98115.07
19273;2924.69;98113.74
19299;2924.37;98116.25
19323;2924.93;98111.77
19349;2924.74;98107.52
19374;2925.03;98109.19
19398;2924.56;98115.91
19424;2925.27;98107.60
19448;2925.03;98109.19
19473;2924.85;98113.72
19499;2924.85;98113.72
19523;2924.80;98111.13
19549;2924.82;98103.44
19573;2924.82;98111.91
19598;2924.90;98115.96
19623;2924.93;98113.89
19648;2925.03;98104.97
19673;2924.95;98114.30
19698;2925.17;98115.49
19723;2925.03;98114.50
19748;2925.09;98113.52
19773;2924.80;98112.53
19798;2924.95;98114.30
19823;2924.82;98118.25
19848;2924.90;98110.33
19872;2924.90;98108.21
19898;2925.17;98114.77
19922;2924.80;98111.50
19948;2925.51;98115.49
19973;2925.25;98118.82
19997;2925.30;98111.86
20023;2925.38;98117.67
20047;2924.90;98114.89
20072;2925.09;98113.86
20098;2925.09;98121.27
20122;2924.98;98105.19
20148;2924.90;98113.49
20172;2924.74;98107.17
20197;2925.14;98110.49
20222;2925.46;98113.60
20247;2924.85;98108.78
20272;2924.90;98120.89
20297;2924.98;98115.78
20322;2925.25;98107.16
20347;2925.01;98108.07
20372;2925.06;98113.47
20397;2925.27;98115.69
20422;2924.98;98111.88
20447;2924.93;98105.77
20471;2924.85;98109.50
20497;2924.85;98113.03
20521;2925.06;98113.47
20547;2925.30;98104.08
20572;2925.14;98109.42
20596;2925.17;98113.36
20622;2925.19;98109.16
20646;2925.46;98107.97
20671;2925.17;98114.08
20697;2925.19;98114.44
20721;2925.25;98114.94
20747;2925.06;98114.53
20771;2925.30;98110.08
20796;2925.27;98116.07
20822;2925.54;98116.27
20846;2925.11;98112.89
20871;2925.22;98113.44
20896;2925.40;98114.91
20921;2925.35;98118.33
20946;2925.25;98108.94
20971;2925.38;98110.27
20996;2925.38;98108.86
21021;2925.25;98111.41
21046;2925.51;98113.02
21070;2925.40;98113.50
21096;2925.59;98110.02
21121;2925.46;98111.85
21146;2925.30;98107.27
21171;2925.30;98112.89
21195;2925.27;98110.07
21221;2925.19;98117.97
21245;2925.33;98111.92
21270;2925.48;98109.78
21296;2925.62;98110.07
21320;2925.46;98106.19
21346;2925.48;98121.44
21370;2925.51;98110.21
21395;2925.48;98112.25
21421;2925.46;98112.91
21445;2925.75;98109.99
21470;2925.51;98111.96
21495;2925.40;98110.32
21520;2925.22;98113.82
21545;2925.27;98118.53
21570;2925.38;98114.52
21595;2925.27;98117.47
21620;2925.30;98107.61
21645;2925.33;98114.74
21669;2925.33;98108.05
21695;2925.27;98115.69
21720;2925.46;98111.13
21745;2925.22;98122.97
21770;2925.38;98110.27
21794;2925.43;98115.32
21820;2925.51;98113.74
21844;2925.46;98112.19
21869;2925.30;98114.67
21895;2925.56;98113.11
21919;2925.11;98112.89
21945;2925.30;98107.27
21969;2925.22;98112.75
21994;2925.35;98111.61
22020;2925.62;98115.00
22044;2925.56;98114.55
22069;2925.38;98117.33
22094;2925.33;98118.96
22119;2925.27;98113.22
22145;2925.30;98109.39
22169;2925.30;98114.33
22194;2925.33;98111.92
22219;2925.01;98110.53
22244;2925.27;98109.72
22268;2925.30;98111.49
22294;2925.48;98114.38
22319;2925.27;98104.41
22344;2925.54;98113.80
22369;2925.43;98111.07
22393;2925.27;98115.00
22419;2925.25;98114.22
22444;2925.27;98111.47
22468;2925.40;98109.63
22494;2925.17;98113.36
22518;2925.59;98113.21
22544;2925.83;98110.16
22568;2925.54;98112.39
22593;2925.67;98112.66
22619;2925.33;98108.74
22643;2925.56;98112.08
22668;2925.86;98115.88
22693;2925.83;98114.75
22718;2925.62;98113.60
22744;2925.46;98117.13
22768;2925.51;98106.33
22793;2925.46;98108.32
22818;2925.56;98112.08
22843;2925.59;98116.36
22867;2925.43;98116.38
22893;2925.46;98103.03
22918;2925.70;98109.19
22943;2925.48;98116.50
22968;2925.64;98115.07
22992;2925.59;98109.30
23018;2925.59;98110.74
23043;2925.91;98114.60
23067;2925.80;98111.89
23093;2925.35;98118.33
23117;2925.91;98112.47
23143;2925.88;98114.88
23168;2925.62;98110.78
23192;2925.88;98103.60
23218;2926.17;98116.55
23242;2925.64;98116.47
23267;2926.12;98116.78
23292;2925.62;98120.28
23317;2925.96;98120.30
23343;2925.75;98116.71
23367;2925.83;98109.10
23392;2925.70;98107.07
23417;2926.12;98103.75
23442;2925.88;98109.60
23467;2925.88;98110.28
23492;2925.91;98111.41
23517;2926.01;98110.21
23542;2925.78;98113.58
23567;2925.83;98105.57
23591;2926.04;98108.85
23617;2926.28;98112.88
23642;2925.75;98111.77
23666;2925.88;98111.69
23692;2926.46;98112.22
23716;2926.09;98112.13
23742;2926.04;98116.97
23767;2925.72;98109.92
23791;2926.39;98112.05
23817;2926.17;98114.80
23841;2926.25;98110.72
23866;2926.09;98109.32
23891;2926.23;98109.61
23916;2926.28;98106.91
23942;2925.80;98112.24
23966;2926.17;98111.61
23991;2926.15;98104.86
24016;2926.25;98111.78
24041;2926.33;98111.97
24066;2926.23;98102.55
24091;2926.07;98109.63
24116;2926.28;98114.32
24141;2926.44;98111.83
24166;2926.41;98114.96
24190;2926.25;98106.85
24216;2926.62;98113.61
24241;2926.25;98106.47
24265;2926.54;98114.88
24291;2926.12;98112.19
24315;2926.23;98114.89
24341;2926.62;98117.14
24366;2926.60;98105.80
24390;2926.36;98111.99
24416;2926.49;98111.91
24440;2926.46;98114.69
24465;2926.70;98108.88
24491;2926.46;98111.16
24515;2926.54;98110.28
24541;2926.33;98108.10
24565;2926.44;98113.96
24590;2926.65;98109.46
24615;2926.70;98111.69
24640;2926.68;98111.97
24665;2926.65;98109.11
24690;2926.57;98104.71
24715;2926.62;98110.08
24740;2926.78;98114.67
24765;2926.36;98112.71
24790;2926.23;98111.36
24815;2926.57;98104.71
24840;2926.68;98105.63
24864;2926.52;98117.28
24890;2926.81;98111.89
24914;2926.76;98115.32
24940;2926.52;98114.10
24965;2926.68;98109.50
24989;2927.07;98116.35
25015;2926.81;98108.02
25039;2926.49;98114.38
25064;2926.76;98105.44
25090;2926.46;98112.91
25114;2926.89;98108.88
25140;2926.78;98114.30
25164;2926.94;98112.19
25189;2926.73;98115.25
25214;2926.70;98112.38
25239;2927.21;98112.39
25264;2926.81;98117.55
25289;2926.92;98114.94
25314;2926.76;98110.38
25339;2926.89;98111.35
25364;2926.81;98110.49
25389;2927.05;98109.96
25414;2926.49;98111.91
25439;2926.94;98112.91
25463;2926.97;98117.17
25489;2927.05;98115.58
25513;2926.78;98110.08
25539;2926.62;98108.33
25564;2927.21;98115.92
25588;2926.92;98110.00
25614;2927.18;98119.74
25638;2926.78;98115.71
25663;2926.78;98115.02
25689;2926.86;98112.69
25713;2926.57;98109.27
25739;2926.60;98108.61
25763;2927.00;98112.99
25788;2927.26;98113.21
25814;2926.73;98111.72
25838;2926.70;98113.10
25863;2926.92;98120.22
25888;2926.73;98109.97
25913;2926.54;98117.00
25938;2926.54;98108.88
25963;2926.73;98106.44
25988;2926.76;98112.85
26013;2926.94;98111.85
26038;2926.60;98111.08
26062;2926.54;98113.10
26088;2926.57;98114.58
26113;2927.07;98113.88
26138;2926.70;98107.44
26163;2926.92;98111.78
26187;2926.81;98110.49
26213;2926.89;98112.41
26237;2927.10;98115.35
26262;2927.21;98112.39
26288;2927.10;98107.94
26312;2926.92;98108.60
26338;2927.15;98116.88
26362;2926.84;98114.80
26387;2927.00;98110.86
26413;2926.84;98113.74
26437;2927.02;98119.74
26462;2926.94;98112.19
26487;2927.18;98108.80
26512;2926.89;98109.25
26537;2927.18;98111.27
26562;2926.78;98111.83
